step,GS_21441737_queue,GS_21441737_wait_time,GS_25954547_queue,GS_25954547_wait_time,GS_26752062_queue,GS_26752062_wait_time,GS_26753059_queue,GS_26753059_wait_time,GS_659394041_queue,GS_659394041_wait_time,cluster_262476527_26871569_311718989_3836987635_#3more_queue,cluster_262476527_26871569_311718989_3836987635_#3more_wait_time
1437,0,0.0,0,0.0,0,0.0,0,0.0,1,13.0,9,96.0
1438,0,0.0,0,0.0,0,0.0,0,0.0,1,14.0,9,102.0
1439,0,0.0,0,0.0,0,0.0,0,0.0,2,15.0,10,108.0
1440,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,6,56.0
1441,1,2.0,0,0.0,0,0.0,0,0.0,1,1.0,4,32.0
1442,1,3.0,0,0.0,0,0.0,0,0.0,2,3.0,2,18.0
1443,1,4.0,0,0.0,0,0.0,1,1.0,2,5.0,2,20.0
1444,1,5.0,0,0.0,0,0.0,1,2.0,2,7.0,1,8.0
1445,1,6.0,0,0.0,0,0.0,1,3.0,2,9.0,0,0.0
1446,1,7.0,0,0.0,0,0.0,0,0.0,2,11.0,0,0.0
1447,1,8.0,0,0.0,0,0.0,0,0.0,2,13.0,0,0.0
1448,1,9.0,0,0.0,0,0.0,0,0.0,2,15.0,0,0.0
1449,1,10.0,0,0.0,0,0.0,1,0.0,2,17.0,0,0.0
1450,1,11.0,0,0.0,0,0.0,1,1.0,2,19.0,0,0.0
1451,1,12.0,0,0.0,0,0.0,1,2.0,2,21.0,0,0.0
1452,1,13.0,0,0.0,0,0.0,1,3.0,1,12.0,0,0.0
1453,1,14.0,0,0.0,0,0.0,1,4.0,1,13.0,0,0.0
1454,1,15.0,0,0.0,0,0.0,1,5.0,1,14.0,0,0.0
1455,1,16.0,0,0.0,0,0.0,1,6.0,1,15.0,0,0.0
1456,0,0.0,0,0.0,0,0.0,1,7.0,1,16.0,0,0.0
1457,0,0.0,0,0.0,0,0.0,2,9.0,1,17.0,0,0.0
1458,0,0.0,0,0.0,0,0.0,2,11.0,1,18.0,0,0.0
1459,0,0.0,0,0.0,0,0.0,2,13.0,1,19.0,0,0.0
1460,0,0.0,0,0.0,0,0.0,2,15.0,0,0.0,1,1.0
1461,0,0.0,0,0.0,0,0.0,2,17.0,0,0.0,1,2.0
1462,0,0.0,0,0.0,0,0.0,1,6.0,0,0.0,1,3.0
1463,0,0.0,0,0.0,0,0.0,1,7.0,0,0.0,1,4.0
1464,0,0.0,0,0.0,0,0.0,1,8.0,0,0.0,1,5.0
1465,0,0.0,0,0.0,0,0.0,1,9.0,0,0.0,1,6.0
1466,0,0.0,0,0.0,0,0.0,1,10.0,0,0.0,2,8.0
1467,0,0.0,0,0.0,0,0.0,1,11.0,0,0.0,2,10.0
1468,0,0.0,0,0.0,0,0.0,1,12.0,0,0.0,2,12.0
1469,0,0.0,0,0.0,0,0.0,1,13.0,0,0.0,2,14.0
1470,1,1.0,0,0.0,0,0.0,1,14.0,0,0.0,2,16.0
1471,1,2.0,0,0.0,0,0.0,1,15.0,0,0.0,3,19.0
1472,1,3.0,0,0.0,0,0.0,1,16.0,0,0.0,3,22.0
1473,1,4.0,0,0.0,0,0.0,1,17.0,0,0.0,3,25.0
1474,1,5.0,0,0.0,0,0.0,1,18.0,1,1.0,3,28.0
1475,1,6.0,0,0.0,0,0.0,1,19.0,1,2.0,3,31.0
1476,1,7.0,0,0.0,0,0.0,1,20.0,0,0.0,3,34.0
1477,1,8.0,0,0.0,0,0.0,1,21.0,0,0.0,3,37.0
1478,1,9.0,0,0.0,0,0.0,1,22.0,0,0.0,3,40.0
1479,1,10.0,0,0.0,0,0.0,1,23.0,0,0.0,3,43.0
1480,1,11.0,0,0.0,0,0.0,1,24.0,0,0.0,4,47.0
1481,1,12.0,0,0.0,0,0.0,1,25.0,0,0.0,4,51.0
1482,1,13.0,0,0.0,0,0.0,1,26.0,0,0.0,4,55.0
1483,0,0.0,0,0.0,0,0.0,1,27.0,0,0.0,4,59.0
1484,0,0.0,0,0.0,0,0.0,1,28.0,0,0.0,4,63.0
1485,0,0.0,0,0.0,0,0.0,1,29.0,0,0.0,4,67.0
1486,1,1.0,0,0.0,0,0.0,1,30.0,0,0.0,3,44.0
1487,1,2.0,0,0.0,0,0.0,1,31.0,0,0.0,2,25.0
1488,1,3.0,0,0.0,0,0.0,1,32.0,0,0.0,1,9.0
1489,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0
1490,1,5.0,0,0.0,0,0.0,0,0.0,1,1.0,1,2.0
1491,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0,1,3.0
1492,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0
1493,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.0
1494,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,6.0
1495,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,7.0
1496,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,8.0
1497,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,9.0
1498,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,10.0
1499,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,12.0
1500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0
1501,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0
1502,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0
1503,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
1504,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,3,3.0
1505,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0,3,5.0
1506,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,3,7.0
1507,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,5,11.0
1508,0,0.0,0,0.0,0,0.0,0,0.0,2,6.0,5,15.0
1509,1,0.0,0,0.0,0,0.0,0,0.0,2,8.0,5,19.0
1510,0,0.0,0,0.0,0,0.0,0,0.0,2,10.0,5,23.0
1511,0,0.0,0,0.0,0,0.0,0,0.0,3,13.0,6,27.0
1512,0,0.0,0,0.0,0,0.0,0,0.0,3,16.0,6,31.0
1513,1,1.0,0,0.0,0,0.0,0,0.0,3,19.0,6,35.0
1514,2,3.0,0,0.0,0,0.0,0,0.0,3,22.0,6,39.0
1515,2,5.0,0,0.0,0,0.0,0,0.0,3,25.0,7,43.0
1516,3,8.0,0,0.0,0,0.0,1,1.0,3,28.0,7,47.0
1517,2,6.0,0,0.0,0,0.0,1,2.0,3,31.0,6,51.0
1518,2,8.0,0,0.0,0,0.0,1,3.0,3,34.0,6,55.0
1519,2,10.0,0,0.0,0,0.0,1,4.0,2,21.0,6,59.0
1520,2,12.0,0,0.0,1,1.0,1,5.0,1,10.0,4,45.0
1521,2,14.0,0,0.0,1,2.0,0,0.0,0,0.0,3,33.0
1522,2,16.0,0,0.0,1,3.0,0,0.0,0,0.0,3,35.0
1523,2,18.0,0,0.0,0,0.0,0,0.0,0,0.0,3,37.0
1524,2,20.0,0,0.0,0,0.0,0,0.0,0,0.0,3,39.0
1525,1,10.0,0,0.0,0,0.0,0,0.0,0,0.0,3,41.0
1526,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,43.0
1527,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,45.0
1528,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,47.0
1529,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,49.0
1530,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,51.0
1531,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,53.0
1532,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,55.0
1533,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,57.0
1534,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,59.0
1535,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,3,61.0
1536,1,2.0,0,0.0,0,0.0,0,0.0,0,0.0,3,63.0
1537,2,4.0,0,0.0,0,0.0,0,0.0,0,0.0,4,66.0
1538,2,6.0,0,0.0,0,0.0,0,0.0,0,0.0,4,69.0
1539,2,8.0,0,0.0,0,0.0,0,0.0,0,0.0,5,72.0
1540,2,10.0,0,0.0,0,0.0,0,0.0,0,0.0,5,75.0
1541,2,12.0,0,0.0,0,0.0,0,0.0,0,0.0,5,78.0
1542,2,14.0,0,0.0,0,0.0,0,0.0,0,0.0,5,81.0
1543,3,16.0,0,0.0,0,0.0,0,0.0,0,0.0,5,84.0
1544,3,18.0,0,0.0,0,0.0,0,0.0,0,0.0,5,87.0
1545,5,21.0,0,0.0,0,0.0,0,0.0,0,0.0,3,81.0
1546,6,24.0,0,0.0,0,0.0,0,0.0,0,0.0,3,83.0
1547,6,27.0,0,0.0,0,0.0,0,0.0,0,0.0,3,85.0
1548,6,30.0,0,0.0,0,0.0,0,0.0,0,0.0,4,87.0
1549,4,18.0,0,0.0,0,0.0,0,0.0,0,0.0,5,89.0
1550,2,6.0,0,0.0,0,0.0,1,1.0,0,0.0,4,91.0
1551,0,0.0,0,0.0,0,0.0,1,2.0,0,0.0,4,93.0
1552,0,0.0,0,0.0,0,0.0,1,3.0,0,0.0,4,95.0
1553,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,4,97.0
1554,0,0.0,0,0.0,0,0.0,1,5.0,0,0.0,4,99.0
1555,0,0.0,0,0.0,0,0.0,1,6.0,0,0.0,4,101.0
1556,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,103.0
1557,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,105.0
1558,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,107.0
1559,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,4,109.0
1560,0,0.0,0,0.0,0,0.0,1,2.0,0,0.0,0,0.0
1561,0,0.0,0,0.0,0,0.0,1,3.0,0,0.0,0,0.0
1562,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,2,2.0
1563,0,0.0,0,0.0,0,0.0,1,5.0,0,0.0,4,5.0
1564,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,8.0
1565,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,11.0
1566,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,15.0
1567,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,5,19.0
1568,1,2.0,0,0.0,0,0.0,0,0.0,0,0.0,5,23.0
1569,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0,5,27.0
1570,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,6,31.0
1571,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,6,36.0
1572,1,6.0,0,0.0,0,0.0,0,0.0,0,0.0,6,41.0
1573,1,7.0,0,0.0,0,0.0,0,0.0,0,0.0,7,47.0
1574,1,8.0,0,0.0,0,0.0,0,0.0,0,0.0,7,53.0
1575,1,9.0,0,0.0,0,0.0,0,0.0,0,0.0,7,59.0
1576,1,10.0,0,0.0,0,0.0,0,0.0,0,0.0,8,65.0
1577,1,11.0,0,0.0,0,0.0,0,0.0,0,0.0,8,71.0
1578,1,12.0,0,0.0,0,0.0,1,0.0,0,0.0,8,77.0
1579,1,13.0,0,0.0,0,0.0,0,0.0,0,0.0,8,83.0
1580,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,66.0
1581,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,70.0
1582,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,75.0
1583,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,6,80.0
1584,0,0.0,0,0.0,0,0.0,1,2.0,0,0.0,6,85.0
1585,0,0.0,0,0.0,0,0.0,1,3.0,0,0.0,6,90.0
1586,0,0.0,0,0.0,0,0.0,2,5.0,1,1.0,6,95.0
1587,0,0.0,0,0.0,0,0.0,2,7.0,1,2.0,6,100.0
1588,0,0.0,0,0.0,0,0.0,2,9.0,1,3.0,6,105.0
1589,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,6,110.0
1590,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,58.0
1591,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,10.0
1592,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0
1593,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0
1594,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1595,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1596,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1597,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1598,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1599,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1600,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1601,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0
1602,0,0.0,0,0.0,0,0.0,1,2.0,0,0.0,0,0.0
1603,0,0.0,0,0.0,0,0.0,1,3.0,0,0.0,0,0.0
1604,0,0.0,0,0.0,0,0.0,1,4.0,1,1.0,0,0.0
1605,0,0.0,0,0.0,0,0.0,1,5.0,1,2.0,0,0.0
1606,0,0.0,0,0.0,0,0.0,1,6.0,1,3.0,0,0.0
1607,1,1.0,0,0.0,0,0.0,1,7.0,1,4.0,0,0.0
1608,1,2.0,0,0.0,0,0.0,1,8.0,1,5.0,0,0.0
1609,1,3.0,0,0.0,0,0.0,1,9.0,0,0.0,0,0.0
1610,2,5.0,0,0.0,0,0.0,1,10.0,0,0.0,0,0.0
1611,2,7.0,0,0.0,0,0.0,1,11.0,0,0.0,0,0.0
1612,2,9.0,0,0.0,0,0.0,1,12.0,0,0.0,0,0.0
1613,2,11.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1614,2,13.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1615,2,15.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1616,1,7.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0
1617,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,2,2.0
1618,0,0.0,0,0.0,2,2.0,0,0.0,0,0.0,2,3.0
1619,0,0.0,0,0.0,2,3.0,1,1.0,0,0.0,2,4.0
1620,0,0.0,0,0.0,2,4.0,0,0.0,0,0.0,2,5.0
1621,0,0.0,0,0.0,2,5.0,0,0.0,0,0.0,2,6.0
1622,0,0.0,0,0.0,2,6.0,0,0.0,0,0.0,2,7.0
1623,0,0.0,0,0.0,2,7.0,0,0.0,0,0.0,2,8.0
1624,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,9.0
1625,1,2.0,0,0.0,0,0.0,0,0.0,0,0.0,2,10.0
1626,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0,2,11.0
1627,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,3,13.0
1628,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,3,15.0
1629,1,6.0,0,0.0,0,0.0,0,0.0,0,0.0,3,17.0
1630,2,7.0,0,0.0,0,0.0,1,1.0,0,0.0,3,19.0
1631,2,8.0,0,0.0,0,0.0,1,2.0,0,0.0,3,21.0
1632,2,9.0,0,0.0,0,0.0,1,3.0,0,0.0,4,24.0
1633,2,10.0,0,0.0,0,0.0,1,4.0,0,0.0,4,27.0
1634,2,11.0,0,0.0,0,0.0,1,5.0,0,0.0,2,9.0
1635,2,12.0,0,0.0,0,0.0,1,6.0,0,0.0,1,9.0
1636,2,13.0,0,0.0,0,0.0,1,7.0,0,0.0,1,10.0
1637,2,14.0,0,0.0,0,0.0,1,8.0,0,0.0,1,11.0
1638,2,15.0,0,0.0,0,0.0,1,9.0,0,0.0,1,12.0
1639,3,17.0,0,0.0,0,0.0,1,10.0,0,0.0,1,13.0
1640,4,20.0,0,0.0,0,0.0,0,0.0,0,0.0,1,14.0
1641,2,5.0,0,0.0,0,0.0,0,0.0,0,0.0,1,15.0
1642,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0,1,16.0
1643,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,17.0
1644,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,18.0
1645,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,19.0
1646,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,20.0
1647,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1,21.0
1648,0,0.0,0,0.0,0,0.0,1,2.0,0,0.0,1,22.0
1649,0,0.0,0,0.0,0,0.0,1,3.0,0,0.0,1,23.0
1650,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,24.0
1651,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1,25.0
1652,0,0.0,0,0.0,0,0.0,1,2.0,0,0.0,1,26.0
1653,0,0.0,0,0.0,0,0.0,1,3.0,0,0.0,1,27.0
1654,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,1,28.0
1655,0,0.0,0,0.0,0,0.0,1,5.0,0,0.0,1,29.0
1656,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,30.0
1657,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,31.0
1658,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,33.0
1659,0,0.0,0,0.0,1,0.0,1,1.0,0,0.0,2,35.0
1660,0,0.0,0,0.0,0,0.0,1,2.0,0,0.0,2,37.0
1661,0,0.0,0,0.0,0,0.0,1,3.0,0,0.0,2,39.0
1662,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,2,41.0
1663,0,0.0,0,0.0,0,0.0,1,5.0,0,0.0,2,43.0
1664,0,0.0,0,0.0,0,0.0,1,6.0,0,0.0,2,45.0
1665,0,0.0,0,0.0,0,0.0,1,7.0,0,0.0,2,47.0
1666,0,0.0,0,0.0,0,0.0,1,8.0,0,0.0,1,9.0
1667,0,0.0,0,0.0,0,0.0,1,9.0,0,0.0,0,0.0
1668,0,0.0,0,0.0,0,0.0,1,10.0,0,0.0,1,0.0
1669,0,0.0,0,0.0,0,0.0,1,11.0,0,0.0,0,0.0
1670,0,0.0,0,0.0,0,0.0,1,12.0,0,0.0,0,0.0
1671,0,0.0,0,0.0,0,0.0,1,13.0,0,0.0,0,0.0
1672,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1673,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0
1674,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0
1675,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0
1676,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0
1677,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.0
1678,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,6.0
1679,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,7.0
1680,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,8.0
1681,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,9.0
1682,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,10.0
1683,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,11.0
1684,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,12.0
1685,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,13.0
1686,1,1.0,0,0.0,1,2.0,0,0.0,0,0.0,1,14.0
1687,1,2.0,0,0.0,1,3.0,0,0.0,0,0.0,2,15.0
1688,1,3.0,0,0.0,1,4.0,0,0.0,0,0.0,2,16.0
1689,1,4.0,0,0.0,1,5.0,0,0.0,0,0.0,2,17.0
1690,1,5.0,0,0.0,1,6.0,1,1.0,0,0.0,2,18.0
1691,1,6.0,0,0.0,0,0.0,1,2.0,0,0.0,2,19.0
1692,1,7.0,0,0.0,0,0.0,1,3.0,0,0.0,3,21.0
1693,1,8.0,0,0.0,0,0.0,1,4.0,0,0.0,3,23.0
1694,1,9.0,0,0.0,0,0.0,1,5.0,0,0.0,3,25.0
1695,2,11.0,0,0.0,0,0.0,1,6.0,0,0.0,3,27.0
1696,2,13.0,0,0.0,0,0.0,1,7.0,0,0.0,3,29.0
1697,3,16.0,0,0.0,0,0.0,1,8.0,0,0.0,4,32.0
1698,3,19.0,0,0.0,0,0.0,1,9.0,0,0.0,4,35.0
1699,3,22.0,0,0.0,0,0.0,1,10.0,0,0.0,4,38.0
1700,3,25.0,0,0.0,0,0.0,1,11.0,0,0.0,4,41.0
1701,1,7.0,0,0.0,0,0.0,1,12.0,0,0.0,4,44.0
1702,0,0.0,0,0.0,0,0.0,1,13.0,0,0.0,4,47.0
1703,0,0.0,0,0.0,0,0.0,2,15.0,0,0.0,4,50.0
1704,0,0.0,0,0.0,0,0.0,1,2.0,0,0.0,2,21.0
1705,0,0.0,0,0.0,0,0.0,1,3.0,0,0.0,1,9.0
1706,1,1.0,0,0.0,0,0.0,1,4.0,0,0.0,1,10.0
1707,1,2.0,0,0.0,0,0.0,1,5.0,0,0.0,1,11.0
1708,1,3.0,0,0.0,0,0.0,1,6.0,0,0.0,1,12.0
1709,1,4.0,0,0.0,0,0.0,1,7.0,0,0.0,1,13.0
1710,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,14.0
1711,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,15.0
1712,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,16.0
1713,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,17.0
1714,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,18.0
1715,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,19.0
1716,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1,20.0
1717,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,21.0
1718,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,22.0
1719,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,23.0
1720,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,24.0
1721,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,25.0
1722,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,26.0
1723,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1,27.0
1724,0,0.0,0,0.0,0,0.0,1,2.0,0,0.0,1,28.0
1725,0,0.0,0,0.0,0,0.0,1,3.0,0,0.0,1,29.0
1726,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,1,30.0
1727,0,0.0,0,0.0,0,0.0,1,5.0,0,0.0,1,31.0
1728,0,0.0,0,0.0,0,0.0,1,6.0,0,0.0,1,32.0
1729,0,0.0,0,0.0,0,0.0,1,7.0,0,0.0,1,33.0
1730,0,0.0,0,0.0,0,0.0,1,8.0,0,0.0,0,0.0
1731,0,0.0,0,0.0,0,0.0,1,9.0,0,0.0,0,0.0
1732,0,0.0,0,0.0,0,0.0,1,10.0,0,0.0,0,0.0
1733,0,0.0,0,0.0,0,0.0,1,11.0,1,1.0,0,0.0
1734,1,1.0,0,0.0,0,0.0,1,12.0,1,2.0,0,0.0
1735,1,2.0,0,0.0,0,0.0,1,13.0,1,3.0,0,0.0
1736,1,3.0,0,0.0,0,0.0,1,14.0,1,4.0,0,0.0
1737,1,4.0,0,0.0,0,0.0,0,0.0,1,5.0,0,0.0
1738,0,0.0,0,0.0,0,0.0,0,0.0,1,6.0,0,0.0
1739,0,0.0,0,0.0,0,0.0,0,0.0,1,7.0,0,0.0
1740,0,0.0,0,0.0,0,0.0,0,0.0,1,8.0,0,0.0
1741,0,0.0,0,0.0,0,0.0,0,0.0,1,9.0,0,0.0
1742,0,0.0,0,0.0,0,0.0,0,0.0,1,10.0,0,0.0
1743,0,0.0,0,0.0,0,0.0,0,0.0,1,11.0,0,0.0
1744,0,0.0,0,0.0,0,0.0,0,0.0,1,12.0,0,0.0
1745,0,0.0,0,0.0,0,0.0,0,0.0,1,13.0,0,0.0
1746,0,0.0,0,0.0,0,0.0,0,0.0,1,14.0,0,0.0
1747,0,0.0,0,0.0,0,0.0,0,0.0,1,15.0,0,0.0
1748,0,0.0,0,0.0,0,0.0,0,0.0,1,16.0,0,0.0
1749,0,0.0,0,0.0,0,0.0,0,0.0,1,17.0,0,0.0
1750,0,0.0,0,0.0,0,0.0,0,0.0,1,18.0,0,0.0
1751,1,1.0,0,0.0,0,0.0,0,0.0,1,19.0,0,0.0
1752,1,2.0,0,0.0,0,0.0,0,0.0,1,20.0,0,0.0
1753,1,3.0,0,0.0,0,0.0,0,0.0,1,21.0,0,0.0
1754,1,4.0,0,0.0,0,0.0,0,0.0,1,22.0,0,0.0
1755,2,6.0,0,0.0,0,0.0,0,0.0,1,23.0,0,0.0
1756,2,8.0,0,0.0,0,0.0,0,0.0,1,24.0,0,0.0
1757,2,10.0,0,0.0,0,0.0,0,0.0,1,25.0,1,1.0
1758,2,12.0,0,0.0,0,0.0,0,0.0,1,26.0,1,2.0
1759,3,15.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0
1760,3,18.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0
1761,3,21.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.0
1762,3,12.0,0,0.0,0,0.0,0,0.0,0,0.0,1,6.0
1763,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,1,7.0
1764,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,8.0
1765,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,9.0
1766,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,11.0
1767,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,13.0
1768,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,15.0
1769,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,17.0
1770,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,19.0
1771,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,21.0
1772,1,2.0,0,0.0,0,0.0,0,0.0,0,0.0,2,23.0
1773,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0,2,25.0
1774,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,2,27.0
1775,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,2,29.0
1776,1,6.0,0,0.0,0,0.0,0,0.0,0,0.0,2,31.0
1777,1,7.0,0,0.0,0,0.0,0,0.0,0,0.0,2,33.0
1778,1,8.0,0,0.0,0,0.0,1,1.0,0,0.0,2,35.0
1779,1,9.0,0,0.0,0,0.0,1,2.0,0,0.0,2,37.0
1780,1,10.0,0,0.0,0,0.0,1,3.0,0,0.0,2,39.0
1781,1,11.0,0,0.0,0,0.0,1,4.0,0,0.0,2,41.0
1782,1,12.0,0,0.0,0,0.0,1,5.0,0,0.0,2,43.0
1783,0,0.0,0,0.0,0,0.0,1,6.0,0,0.0,2,45.0
1784,0,0.0,0,0.0,0,0.0,1,7.0,0,0.0,5,49.0
1785,0,0.0,0,0.0,0,0.0,1,8.0,0,0.0,5,53.0
1786,0,0.0,0,0.0,0,0.0,1,9.0,0,0.0,5,57.0
1787,0,0.0,0,0.0,0,0.0,1,10.0,0,0.0,2,8.0
1788,0,0.0,0,0.0,0,0.0,1,11.0,0,0.0,2,10.0
1789,0,0.0,0,0.0,0,0.0,1,12.0,0,0.0,2,12.0
1790,0,0.0,0,0.0,0,0.0,1,13.0,0,0.0,2,14.0
